#note	type	output type	input types	op id	flags	width in	width out	code	tags	rating	code custom	
sse_merge32->16	type_conversion	${type,w,f,t->int8_t,8,8,4,uint8_t,8,8,4,uint16_t,16,8,4,int16_t,16,8,4}	$w	$t	$f	_mm_movelh_ps((__m128) _mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,0,0,0,0,0,0,13,12,9,8,5,4,1,0)),(__m128) _mm_shuffle_epi8($$arg2,_mm_set_epi8(0,0,0,0,0,0,0,0,13,12,9,8,5,4,1,0)))				sse,universal	10
sse_merge16->8	type_conversion	${type,w,f,t->int8_t,8,16,8,uint8_t,8,16,8}	$w	$t	$f	_mm_movelh_ps( (__m128)_mm_shuffle_epi8($$arg1,_mm_set_epi8(0,0,0,0,0,0,0,0,14,12,10,8,6,4,2,0)),(__m128) _mm_shuffle_epi8($$arg2,_mm_set_epi8(0,0,0,0,0,0,0,0,14,12,10,8,6,4,2,0)))				sse,universal	10
											
#standard bool											
sse_splits	type_conversion	bool	${w,n,m->1,128,64}	$n	$m	(__m128i)_mm_movelh_ps((__m128)$$arg1,(__m128)_mm_setzero_si128())	(__m128i)_mm_movehl_ps((__m128)_mm_setzero_si128(),(__m128)$$arg1)			sse,universal	10
sse_glues	type_conversion	bool	${w,n,m->1,128,64}	$m	$n	(__m128i)_mm_movelh_ps((__m128)$$arg1,(__m128)$$arg2)				sse,universal	10
sse_splits	type_conversion	bool	${w,n,m->1,32,16,1,16,8,1,8,4,1,4,2}	$n	$m	$$arg1&$[$n-1]	$m >> $$arg1			C,universal	10
sse_glues	type_conversion	bool	${w,n,m->1,32,16,1,16,8,1,8,4,1,4,2}	$m	$n	$$arg1|($$arg2<<$m)				C,universal	10
sse_splits	type_conversion	bool	${w,n,m->1,2,1}	$n	$m	($$arg1&1)>0	($$arg1&2)>0			C,universal	10
sse_glues	type_conversion	bool	${w,n,m->1,2,1}	$m	$n	($$arg1*1)|($$arg2*2) 				C,universal	10
sse_splits	type_conversion	bool	1	64	32	(uint32_t)_mm_extract_epi32((__m128i)$$arg1,0)	(uint32_t)_mm_extract_epi32((__m128i)$$arg1,1)			sse,universal	10
sse_glues	type_conversion	bool	1	32	64	_mm_set_epi32(0,0,$$arg2,$$arg1)				sse,universal	10
											
#ssebool											
sse_splits	type_conversion	ssebool	8	2	1	_mm_extract_epi8((__m128)$$arg1,0)	_mm_extract_epi8((__m128)$$arg1,8)			sse,universal	10
sse_glues	type_conversion	ssebool	8	1	2	_mm_set_epi8($$arg2,$$arg2,$$arg2,$$arg2,$$arg2,$$arg2,$$arg2,$$arg2,$$arg1,$$arg1,$$arg1,$$arg1,$$arg1,$$arg1,$$arg1,$$arg1)				sse,universal	10
											
#c->sse, sse->c											
sse_splits	type_conversion	${t->int,uint}${w,p->64,1,32,2,16,4,8,8}_t	$w	2	1	($t$w_t)_mm_extract_epi$w((__m128i)$$arg1,0)	($t$w_t)_mm_extract_epi$w((__m128i)$$arg1,$p)			sse,universal	10
sse_splits	type_conversion	${t,w,p->float,32,2,double,64,1}	$w	2	1	reinterpret_cast<const $t&>((const uint64_t&)_mm_extract_epi$w((__m128i)$$arg1,0))	reinterpret_cast<const $t&>((const uint64_t&)_mm_extract_epi$w((__m128i)$$arg1,$p))			sse,universal	10
sse_glues	type_conversion	${t->int,uint}${w->64}_t	$w	1	2	_mm_set_epi64x($$arg2,$$arg1)				sse,universal	10
sse_glues	type_conversion	${t->int,uint}${w->32}_t	$w	1	2	_mm_set_epi$w(0,$$arg2,0,$$arg1)				sse,universal	10
sse_glues	type_conversion	${t->int,uint}${w->16}_t	$w	1	2	_mm_set_epi$w(0,0,0,$arg2,0,0,0,$$arg1)				sse,universal	10
sse_glues	type_conversion	${t->int,uint}${w->8}_t	$w	1	2	_mm_set_epi$w(0,0,0,0,0,0,0,$$arg2,0,0,0,0,0,0,0,$$arg1)				sse,universal	10
sse_glues	type_conversion	${t,w->float,32}	$w	1	2	_mm_set_epi$w(0,*((uint32_t*)&$$arg2),0,*((uint32_t*)&$$arg1))				sse,universal	10
sse_glues	type_conversion	${t,w->double,64}	$w	1	2	(__m128d)_mm_set_epi64x(*((uint64_t*)&$$arg2),*((uint64_t*)&$$arg1))				sse,universal	10
											
#canonic joins/splits - lets consider what happens if we compare canonic uint8 vector comparison result of width 2 with a result of a double comparison... ->this wont work											
#sse_splits	type_conversion	${t->int,uint}${w,n,m->8,16,8,16,8,4,32,4,2}_t	$w	$n	$m	_mm_movelh_ps($$arg1,(__m128)_mm_setzero_si128())	_mm_movehl_ps($$arg1,$$arg1)			sse,universal	10
#sse_glues	type_conversion	${t->int,uint}${w,n,m->8,16,8,16,8,4,32,4,2}_t	$w	$m	$n	_mm_movelh_ps($$arg1,$$arg2)				sse,universal	10
#sse_splits	type_conversion	${t->int,uint}${w,n,m->8,8,4,16,4,2}_t	$w	$n	$m	_mm_and_si128($$arg1,_mm_set_epi32(0,0,0,0xFFFFFFFF))	_mm_srli_si128($$arg1,4)			sse,universal	10
#sse_glues	type_conversion	${t->int,uint}${w,n,m->8,8,4,16,4,2}_t	$w	$m	$n	_mm_or_si128($$arg1,_mm_slli_si128($$arg2,4))				sse,universal	10
#sse_splits	type_conversion	${t->int,uint}${w,n,m->8,4,2}_t	$w	$n	$m	_mm_and_si128($$arg1,_mm_set_epi32(0,0,0,0x0000FFFF))	_mm_srli_si128($$arg1,2)			sse,universal	10
#sse_glues	type_conversion	${t->int,uint}${w,n,m->8,4,2}_t	$w	$m	$n	_mm_or_si128($$arg1,_mm_slli_si128($$arg2,2))				sse,universal	10
#sse_splits	type_conversion	${t->int,uint}${w->64,32,16,8}_t	$w	2	1	($t$w_t)_mm_extract_epi$w((__m128)$$arg1,0)	($t$w_t)_mm_extract_epi$w((__m128)$$arg1,1)			sse,universal	10
#sse_glues	type_conversion	${t->int,uint}${w->64}_t	$w	1	2	_mm_set_epi$w($$arg2,$$arg1)				sse,universal	10
#sse_glues	type_conversion	${t->int,uint}${w->32}_t	$w	1	2	_mm_set_epi$w(0,0,$$arg2,$$arg1)				sse,universal	10
#sse_glues	type_conversion	${t->int,uint}${w->16}_t	$w	1	2	_mm_set_epi$w(0,0,0,0,0,0,$$arg2,$$arg1)				sse,universal	10
#sse_glues	type_conversion	${t->int,uint}${w->8}_t	$w	1	2	_mm_set_epi$w(0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,$$arg2,$$arg1)				sse,universal	10
#sse_splits	type_conversion	${t,w->float,32,double,64}	$w	2	1	($t)_mm_extract_epi$w((__m128)$$arg1,0)	($t)_mm_extract_epi$w((__m128)$$arg1,1)			sse,universal	10
#sse_glues	type_conversion	${t,w->float,32}	$w	1	2	_mm_set_epi$w(0,0,$$arg2,$$arg1)				sse,universal	10
#sse_glues	type_conversion	${t,w->double,64}	$w	1	2	_mm_set_epi$w($$arg2,$$arg1)				sse,universal	10
#sse_splits	type_conversion	${t->float}	${w,n,m->32,4,2}	$n	$m	_mm_movelh_ps($$arg1,(__m128)_mm_setzero_si128())	_mm_movehl_ps($$arg1,$$arg1)			sse,universal	10
#sse_glues	type_conversion	${t->float}	${w,n,m->32,4,2 }	$m	$n	_mm_movelh_ps($$arg1,$$arg2)				sse,universal	10
#sse_splits	type_conversion	bool	${w,n,m->1,128,64}	$n	$m	_mm_movelh_ps($$arg1,(__m128)_mm_setzero_si128())	_mm_movehl_ps($$arg1,$$arg1)			sse,universal	10
#sse_glues	type_conversion	bool	${w,n,m->1,128,64}	$m	$n	_mm_movelh_ps($$arg1,$$arg2)				sse,universal	10
#sse_splits	type_conversion	bool	${w,n,m->1,32,16,1,16,8,1,8,4,1,4,2}	$n	$m	$$arg1&$[$n-1]	$m >> $$arg1			C,universal	10
#sse_glues	type_conversion	bool	${w,n,m->1,32,16,1,16,8,1,8,4,1,4,2}	$m	$n	$$arg1|($$arg2<<$m)				C,universal	10
#sse_splits	type_conversion	bool	${w,n,m->1,2,1}	$n	$m	($$arg1&1)>0	($$arg1&2)>0			C,universal	10
#sse_glues	type_conversion	bool	${w,n,m->1,2,1}	$m	$n	($$arg1*1)|($$arg2*2) 				C,universal	10
#sse_splits	type_conversion	bool	1	64	32	(uint32_t)_mm_extract_epi32((__m128)$$arg1,0)	(uint32_t)_mm_extract_epi32((__m128)$$arg1,1)			sse,universal	10
#sse_glues	type_conversion	bool	1	32	64	_mm_set_epi32(0,0,$$arg2,$$arg1)				sse,universal	10
											
											
#generic extract											
#automatic conversions											
